GFPipeID,PipeName,GFLocID,GF_LocID_Tag,LocID,Loc,GF_LocName,LocName,GF_FacilityType,GF_FacilityTypeGroup,ReportedFacilityType,LocSegment,LocZone,State,County,InterconnectingEntity,UpdatedTime,PartitionKey,RowKey
120,"Texas Eastern Transmission, LP",1200073686,,0073686,73686,,ETX-Enbridge/Zider - Shelby,,,INT,,ETX,TX,SHELBY,,2026-03-23T09:37:47.898642,Enbridge,1200073686
105,"East Tennessee Natural Gas, LLC",1050059198,,0059198,59198,,Rogersville M&R,,,WHD,,,TN,HAWKINS,,2026-03-23T09:37:47.898642,Enbridge,1050059198
105,"East Tennessee Natural Gas, LLC",1050059078,,0059078,59078,,ORUD BEAR CREEK,,,LDC,,,TN,ROANE,,2026-03-23T09:37:47.898642,Enbridge,1050059078
100,"Algonquin Gas Transmission, LLC",1000000089,,0000089,89,,"National Grid-MEDFORD (MIDDLESEX,MA)",,,LDC,,,MA,MIDDLESEX,,2026-03-23T09:37:47.898642,Enbridge,1000000089
120,"Texas Eastern Transmission, LP",1200073928,,0073928,73928,,"Adelphia Gateway - Delivery -Bucks County, PA",,,INT,,3,PA,BUCKS,,2026-03-23T09:37:47.898642,Enbridge,1200073928
120,"Texas Eastern Transmission, LP",1200073590,,0073590,73590,,NRG - Cedar Bayou,,,END,,STX,TX,CHAMBERS,,2026-03-23T09:37:47.898642,Enbridge,1200073590
105,"East Tennessee Natural Gas, LLC",1050059059,,0059059,59059,,ROCKFORD,,,LDC,,,TN,BLOUNT,,2026-03-23T09:37:47.898642,Enbridge,1050059059
120,"Texas Eastern Transmission, LP",1200070939,,0070939,70939,,"Indiana Gas - French Lick, IN",,,LDC,,2,IN,ORANGE,,2026-03-23T09:37:47.898642,Enbridge,1200070939
105,"East Tennessee Natural Gas, LLC",1050059216,,0059216,59216,,DUBLIN,,,LDC,,,VA,PULASKI,,2026-03-23T09:37:47.898642,Enbridge,1050059216
105,"East Tennessee Natural Gas, LLC",1050059096,,0059096,59096,,TANG,,,END,,,TN,BLOUNT,,2026-03-23T09:37:47.898642,Enbridge,1050059096
105,"East Tennessee Natural Gas, LLC",1050059092,,0059092,59092,,GAINESBORO,,,LDC,,,TN,JACKSON,,2026-03-23T09:37:47.898642,Enbridge,1050059092
105,"East Tennessee Natural Gas, LLC",1050059099,,0059099,59099,,ENGLEWOOD,,,LDC,,,TN,MC MINN,,2026-03-23T09:37:47.898642,Enbridge,1050059099
100,"Algonquin Gas Transmission, LLC",1000080054,,0080054,80054,,LATERAL C-8 SYSTEM,,,STA,,,MA,MIDDLESEX,,2026-03-23T09:37:47.898642,Enbridge,1000080054
120,"Texas Eastern Transmission, LP",1200070020,,0070020,70020,,"Equitrans - Waynesburg, PA",,,INT,,2,PA,GREENE,,2026-03-23T09:37:47.898642,Enbridge,1200070020
105,"East Tennessee Natural Gas, LLC",1050050075,,0050075,50075,,KINGSPORT LATERAL - MAINLINE,,,STA,,,TN,SULLIVAN,,2026-03-23T09:37:47.898642,Enbridge,1050050075
120,"Texas Eastern Transmission, LP",1200075872,,0075872,75872,,"CENTANA INTRA P/L, STORAGE - JEFFERSON, CO. (72872",,,INT,,STX,TX,JEFFERSON,,2026-03-23T09:37:47.898642,Enbridge,1200075872
120,"Texas Eastern Transmission, LP",1200073456,,0073456,73456,,"XTO Energy - Anico #4 - Polk Co., TX (REC)",,,WHD,,ETX,TX,POLK,,2026-03-23T09:37:47.898642,Enbridge,1200073456
120,"Texas Eastern Transmission, LP",1200071293,,0071293,71293,,"Loretto, TN",,,LDC,,1,TN,LAWRENCE,,2026-03-23T09:37:47.898642,Enbridge,1200071293
120,"Texas Eastern Transmission, LP",1200073257,,0073257,73257,,"Knox Energy Cooperative Association, Inc.",,,LDC,,2,OH,PREBLE,,2026-03-23T09:37:47.898642,Enbridge,1200073257
120,"Texas Eastern Transmission, LP",1200070039,,0070039,70039,,"United Cities - Harrisburg, IL",,,LDC,,1,IL,SALINE,,2026-03-23T09:37:47.898642,Enbridge,1200070039
105,"East Tennessee Natural Gas, LLC",1050059182,,0059182,59182,,BEDFORD COUNTY UTILITY DISTRICT,,,LDC,,,TN,BEDFORD,,2026-03-23T09:37:47.898642,Enbridge,1050059182
100,"Algonquin Gas Transmission, LLC",1000000208,,0000208,208,,"AGT-WANAQUE INTERCONNECT (PASSAIC,NJ)",,,INT,,,NJ,PASSAIC,,2026-03-23T09:37:47.898642,Enbridge,1000000208
100,"Algonquin Gas Transmission, LLC",1000000815,,0000815,815,,"Dighton Power LLC Bristol MA (BRISTOL,MA)",,,END,,,MA,BRISTOL,,2026-03-23T09:37:47.898642,Enbridge,1000000815
105,"East Tennessee Natural Gas, LLC",1050059044,,0059044,59044,,JCCUD JEFFERSON CITY,,,LDC,,,TN,JEFFERSON,,2026-03-23T09:37:47.898642,Enbridge,1050059044
120,"Texas Eastern Transmission, LP",1200070101,,0070101,70101,,Lawrenceburg Gas - TN,,,LDC,,1,TN,LAWRENCE,,2026-03-23T09:37:47.898642,Enbridge,1200070101
120,"Texas Eastern Transmission, LP",1200071221,,0071221,71221,,"Mississippi Gas Corp. - Reeves, LA",,,LDC,,WLA,LA,ALLEN,,2026-03-23T09:37:47.898642,Enbridge,1200071221
120,"Texas Eastern Transmission, LP",1200072636,,0072636,72636,,"PECO Energy - Montgomery Co., PA",,,LDC,,3,PA,MONTGOMERY,,2026-03-23T09:37:47.898642,Enbridge,1200072636
120,"Texas Eastern Transmission, LP",1200073407,,0073407,73407,,"Chesapeake Operating Inc-Ankenmen Gathering, Brazoria Co., TX",,,WHD,,STX,TX,BRAZORIA,,2026-03-23T09:37:47.898642,Enbridge,1200073407
120,"Texas Eastern Transmission, LP",1200073449,,0073449,73449,,"Atlas America-Fayette, CO., PA - (73449)",,,WHD,,2,PA,FAYETTE,,2026-03-23T09:37:47.898642,Enbridge,1200073449
120,"Texas Eastern Transmission, LP",1200074112,,0074112,74112,,"Nat Gasoline Methanol Plant-Amaco Road-Jefferson Co., TX",,,END,,STX,TX,JEFFERSON,,2026-03-23T09:37:47.898642,Enbridge,1200074112
120,"Texas Eastern Transmission, LP",1200073869,,0073869,73869,,"EQM Gathering Opco-Denex (Tombstone) Akron Road, Greene Co., PA",,,WHD,,2,PA,GREENE,,2026-03-23T09:37:47.898642,Enbridge,1200073869
106,"Garden Banks Gas Pipeline, LLC",10600G0013,,00G0013,G0013,,KINETICA ENERGY EXPRESS (992108),,,INT,,,OF,SOUTH MARSH IS.,,2026-03-23T09:37:47.898642,Enbridge,10600G0013
100,"Algonquin Gas Transmission, LLC",1000088203,,0088203,88203,,INTERCONNECTION BETWEEN NORTHEAST GATEWAY AND HUBLINE,,,STA,,,MA,ESSEX,,2026-03-23T09:37:47.898642,Enbridge,1000088203
113,"Nautilus Pipeline Company, L.L.C.",11300NA011,,00NA011,NA011,,TEXAS GAS TRANSMISSION (992208),,,INT,,,LA,ST MARY,,2026-03-23T09:37:47.898642,Enbridge,11300NA011
120,"Texas Eastern Transmission, LP",1200073656,,0073656,73656,,"Williams Ohio Valley Midstream LLC.-Gosney Hill Road, Marshall CO.",,,WHD,,2,WV,MARSHALL,,2026-03-23T09:37:47.898642,Enbridge,1200073656
100,"Algonquin Gas Transmission, LLC",1000080001,,0080001,80001,,INTERCONNECT BETWEEN MIDDLETON LAT  & AGT MAINLINE,,,STA,,,CT,HARTFORD,,2026-03-23T09:37:47.898642,Enbridge,1000080001
100,"Algonquin Gas Transmission, LLC",1000000817,,0000817,817,,"Dynegy Lake Road (Windham,CT)",,,END,,,CT,WINDHAM,,2026-03-23T09:37:47.898642,Enbridge,1000000817
100,"Algonquin Gas Transmission, LLC",1000000016,,0000016,16,,"New England Gas Company Fall River (BRISTOL,MA)",,,LDC,,,MA,BRISTOL,,2026-03-23T09:37:47.898642,Enbridge,1000000016
120,"Texas Eastern Transmission, LP",1200073515,,0073515,73515,,"Palmer Petroleum Inc.-Lumber Gathering - Angelina Co., TX",,,WHD,,ETX,TX,ANGELINA,,2026-03-23T09:37:47.898642,Enbridge,1200073515
120,"Texas Eastern Transmission, LP",1200073876,,0073876,73876,,"Elliott Oil&Gas/Steindorf #1-FM 799-Bee Co.,TX",,,WHD,,STX,TX,BEE,,2026-03-23T09:37:47.898642,Enbridge,1200073876
120,"Texas Eastern Transmission, LP",1200073025,,0073025,73025,,"Atmos Energy, TN (B/D 76025)",,,LDC,,1,TN,WILLIAMSON,,2026-03-23T09:37:47.898642,Enbridge,1200073025
105,"East Tennessee Natural Gas, LLC",1050059025,,0059025,59025,,GALLATIN WEST,,,LDC,,,TN,SUMNER,,2026-03-23T09:37:47.898642,Enbridge,1050059025
105,"East Tennessee Natural Gas, LLC",1050059061,,0059061,59061,,UCG SHELBYVILLE,,,LDC,,,TN,BEDFORD,,2026-03-23T09:37:47.898642,Enbridge,1050059061
120,"Texas Eastern Transmission, LP",1200071750,,0071750,71750,,"Columbia Gulf - St. Landry Psh., LA",,,INT,,WLA,LA,ST LANDRY,,2026-03-23T09:37:47.898642,Enbridge,1200071750
106,"Garden Banks Gas Pipeline, LLC",10600G0009,,00G0009,G0009,,SMI-205 (992112),,,GTH,,,OF,SOUTH MARSH IS.,,2026-03-23T09:37:47.898642,Enbridge,10600G0009
100,"Algonquin Gas Transmission, LLC",1000000803,,0000803,803,,"FORE RIVER (NORFOLK,MA)",,,END,,,MA,NORFOLK,,2026-03-23T09:37:47.898642,Enbridge,1000000803
120,"Texas Eastern Transmission, LP",1200073170,,0073170,73170,,"AK Steel - Warren Co., OH",,,END,,2,OH,WARREN,,2026-03-23T09:37:47.898642,Enbridge,1200073170
116,"Southeast Supply Header, LLC",1160083102,,0083102,83102,,FGT STA 44 (FGT Airport Road) CODEN,,,INT,,,AL,MOBILE,,2026-03-23T09:37:47.898642,Enbridge,1160083102
120,"Texas Eastern Transmission, LP",1200071141,,0071141,71141,,"Assoc Natural Gas - Bernie, MO",,,LDC,,1,MO,STODDARD,,2026-03-23T09:37:47.898642,Enbridge,1200071141
105,"East Tennessee Natural Gas, LLC",1050059222,,0059222,59222,,SALTVILLE DELIVERY INTO P-25,,,STR,,,VA,SMYTH,,2026-03-23T09:37:47.898642,Enbridge,1050059222
120,"Texas Eastern Transmission, LP",1200071655,,0071655,71655,,"Dominion Energy Transmission, Inc - South Oakford - Oakford Storag",,,STR,,2,PA,WESTMORELAND,,2026-03-23T09:37:47.898642,Enbridge,1200071655
120,"Texas Eastern Transmission, LP",1200073715,,0073715,73715,,"Lancaster Municipal Gas Company, Fairfield Co., OH",,,LDC,,2,OH,FAIRFIELD,,2026-03-23T09:37:47.898642,Enbridge,1200073715
120,"Texas Eastern Transmission, LP",1200073711,,0073711,73711,,"NTE Middletown Energy Center, Butler CO, OH",,,END,,2,OH,BUTLER,,2026-03-23T09:37:47.898642,Enbridge,1200073711
105,"East Tennessee Natural Gas, LLC",1050059192,,0059192,59192,,United Cities - Wolf Hills Power Plant,,,END,,,VA,WASHINGTON,,2026-03-23T09:37:47.898642,Enbridge,1050059192
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4656,,00N4656,N4656,,"WILLIAMS OHIO VALLEY MIDSTREAM LLC.-GOSNEY HILL ROAD, MARSH",,,STA,,SZ,WV,MARSHALL,,2026-03-23T09:37:47.898642,Enbridge,11500N4656
100,"Algonquin Gas Transmission, LLC",1000000816,,0000816,816,,"Revere Power (PROVIDENCE,RI)",,,END,,,RI,PROVIDENCE,,2026-03-23T09:37:47.898642,Enbridge,1000000816
120,"Texas Eastern Transmission, LP",1200070030,,0070030,70030,,"Philadelphia Gas Works - Point Breeze,PA",,,LDC,,3,PA,PHILADELPHIA,,2026-03-23T09:37:47.898642,Enbridge,1200070030
105,"East Tennessee Natural Gas, LLC",1050059150,,0059150,59150,,APPALACHIAN LEBANON,,,LDC,,,VA,RUSSELL,,2026-03-23T09:37:47.898642,Enbridge,1050059150
120,"Texas Eastern Transmission, LP",1200071075,,0071075,71075,,"Elizabethtown Gas Company - Perth Amboy, NJ",,,LDC,,3,NJ,MIDDLESEX,,2026-03-23T09:37:47.898642,Enbridge,1200071075
106,"Garden Banks Gas Pipeline, LLC",10600G0004,,00G0004,G0004,,GB-128 ENCHILADA 992101,,,GTH,,,OF,GARDEN BANKS,,2026-03-23T09:37:47.898642,Enbridge,10600G0004
120,"Texas Eastern Transmission, LP",1200073913,,0073913,73913,,"Tenaska Pennsylvania Partners, LLC - Westmoreland Co., PA",,,END,,2,PA,WESTMORELAND,,2026-03-23T09:37:47.898642,Enbridge,1200073913
120,"Texas Eastern Transmission, LP",1200073131,,0073131,73131,,"Delta Nat Gas - Madison Co, KY",,,END,,2,KY,MADISON,,2026-03-23T09:37:47.898642,Enbridge,1200073131
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4440,,00N4440,N4440,,(DTE) DTE GAS SRORAGE - W10 - POOL RECEIPT,,,STA,,M2,MI,MACOMB,,2026-03-23T09:37:47.898642,Enbridge,11500N4440
120,"Texas Eastern Transmission, LP",1200073205,,0073205,73205,,"Middle Tn Nat Gas -Wilson, TN",,,INT,,1,TN,WILSON,,2026-03-23T09:37:47.898642,Enbridge,1200073205
105,"East Tennessee Natural Gas, LLC",1050059104,,0059104,59104,,UCG LYNCHBURG PORTABLE (FUEL),,,LDC,,,TN,MOORE,,2026-03-23T09:37:47.898642,Enbridge,1050059104
119,"Sabal Trail Transmission, LLC",1190095602,,0095602,95602,,"FGT - SUWANNEE (96102-D, 96002-R), SUWANNEE CO., FL",,,INT,,,FL,SUWANNEE,,2026-03-23T09:37:47.898642,Enbridge,1190095602
120,"Texas Eastern Transmission, LP",1200072451,,0072451,72451,,"Wilmar Pipeline, Inc.  - #1 Duncan Slough, Matagorda Co., TX",,,WHD,,STX,TX,MATAGORDA,,2026-03-23T09:37:47.898642,Enbridge,1200072451
119,"Sabal Trail Transmission, LLC",1190095606,,0095606,95606,,"FGT - HUNTERS CREEK (96106-D, 96006-R), ORANGE CO.,FL",,,INT,,,FL,ORANGE,,2026-03-23T09:37:47.898642,Enbridge,1190095606
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N1004,,00N1004,N1004,,Nexus/Aspire Energy - Wakeman,,,INT,,M1,OH,HURON,,2026-03-23T09:37:47.898642,Enbridge,11500N1004
100,"Algonquin Gas Transmission, LLC",1000000624,,0000624,624,,"Excelerate Energy LP - Exquisite (ESSEX,MA)",,,LNG,,,MA,ESSEX,,2026-03-23T09:37:47.898642,Enbridge,1000000624
100,"Algonquin Gas Transmission, LLC",1000000010,,0000010,10,,"Rhode Island Energy - E. Providence (PROVIDENCE,RI)",,,LDC,,,RI,PROVIDENCE,,2026-03-23T09:37:47.898642,Enbridge,1000000010
105,"East Tennessee Natural Gas, LLC",1050059011,,0059011,59011,,MTUD RED BANK,,,LDC,,,TN,HAMILTON,,2026-03-23T09:37:47.898642,Enbridge,1050059011
100,"Algonquin Gas Transmission, LLC",1000000844,,0000844,844,,"Exelon Constellation Energy, Norfolk Co, Ma",,,END,,,MA,NORFOLK,,2026-03-23T09:37:47.898642,Enbridge,1000000844
120,"Texas Eastern Transmission, LP",1200073238,,0073238,73238,,"MISS VALLEY GAS #2 - HINDS CO., MS.",,,INT,,ELA,MS,HINDS,,2026-03-23T09:37:47.898642,Enbridge,1200073238
121,Tres Palacios Gas Storage LLC,1210045323,,0045323,45323,,MATTERHORN PIPELINE,,,INT,,,TX,WHARTON,,2026-03-23T09:37:47.898642,Enbridge,1210045323
116,"Southeast Supply Header, LLC",1160083116,,0083116,83116,,SOUTHCROSS ENERGY/MOSELLE DELIVERY,,,INT,,,MS,JONES,,2026-03-23T09:37:47.898642,Enbridge,1160083116
120,"Texas Eastern Transmission, LP",1200079108,,0079108,79108,,"LATERAL 10-S - RELIANT ENERGY - CHOCTAW CO., MS",,,OTH,,1,MS,CHOCTAW,,2026-03-23T09:37:47.898642,Enbridge,1200079108
100,"Algonquin Gas Transmission, LLC",1000000002,,0000002,2,,"Waterbury (NEW HAVEN,CT)",,,LDC,,,CT,NEW HAVEN,,2026-03-23T09:37:47.898642,Enbridge,1000000002
100,"Algonquin Gas Transmission, LLC",1000080094,,0080094,80094,,J-2 SYSTEM,,,STA,,,MA,MIDDLESEX,,2026-03-23T09:37:47.898642,Enbridge,1000080094
105,"East Tennessee Natural Gas, LLC",1050059082,,0059082,59082,,LENOIR CITY,,,LDC,,,TN,LOUDON,,2026-03-23T09:37:47.898642,Enbridge,1050059082
120,"Texas Eastern Transmission, LP",1200072745,,0072745,72745,,"PECO Energy - Collegeville, PA.",,,LDC,,3,PA,MONTGOMERY,,2026-03-23T09:37:47.898642,Enbridge,1200072745
120,"Texas Eastern Transmission, LP",1200070421,,0070421,70421,,"Flora, MS",,,LDC,,ELA,MS,HINDS,,2026-03-23T09:37:47.898642,Enbridge,1200070421
120,"Texas Eastern Transmission, LP",1200070478,,0070478,70478,,"New Harmony, IL",,,LDC,,1,IL,WHITE,,2026-03-23T09:37:47.898642,Enbridge,1200070478
100,"Algonquin Gas Transmission, LLC",1000000041,,0000041,41,,"Peekskill (WESTCHESTER,NY)",,,LDC,,,NY,WESTCHESTER,,2026-03-23T09:37:47.898642,Enbridge,1000000041
120,"Texas Eastern Transmission, LP",1200073207,,0073207,73207,,"AECI Plant Sto - Essex Pwr Plt -Stoddard Co, MO",,,END,,1,MO,STODDARD,,2026-03-23T09:37:47.898642,Enbridge,1200073207
100,"Algonquin Gas Transmission, LLC",1000000804,,0000804,804,,"Hebron (HARTFORD,CT)",,,LDC,,,CT,HARTFORD,,2026-03-23T09:37:47.898642,Enbridge,1000000804
120,"Texas Eastern Transmission, LP",1200073306,,0073306,73306,,RELIANT PWR PLT - PA - (73306),,,END,,3,PA,ADAMS,,2026-03-23T09:37:47.898642,Enbridge,1200073306
105,"East Tennessee Natural Gas, LLC",1050059134,,0059134,59134,,MTUD FRANKLIN,,,LDC,,,TN,FRANKLIN,,2026-03-23T09:37:47.898642,Enbridge,1050059134
116,"Southeast Supply Header, LLC",1160083107,,0083107,83107,,Transco Collins (Rec - 83007),,,INT,,,MS,COVINGTON,,2026-03-23T09:37:47.898642,Enbridge,1160083107
105,"East Tennessee Natural Gas, LLC",1050059062,,0059062,59062,,MT PLEASANT CITY,,,LDC,,,TN,MAURY,,2026-03-23T09:37:47.898642,Enbridge,1050059062
100,"Algonquin Gas Transmission, LLC",1000000056,,0000056,56,,"Morris (MORRIS,NJ)",,,LDC,,,NJ,MORRIS,,2026-03-23T09:37:47.898642,Enbridge,1000000056
120,"Texas Eastern Transmission, LP",1200079961,,0079961,79961,,CEDAR BAYOU LATERAL ACCOUNTING POINT,,,END,,STX,TX,CHAMBERS,,2026-03-23T09:37:47.898642,Enbridge,1200079961
120,"Texas Eastern Transmission, LP",1200070984,,0070984,70984,,"Columbia Gas - New Holland, OH",,,INT,,2,OH,FAYETTE,,2026-03-23T09:37:47.898642,Enbridge,1200070984
113,"Nautilus Pipeline Company, L.L.C.",11300NA003,,00NA003,NA003,,ANACONDA @ SS207 (992203),,,INT,,,OF,SHIP SHOAL,,2026-03-23T09:37:47.898642,Enbridge,11300NA003
116,"Southeast Supply Header, LLC",1160083009,,0083009,83009,,SG Resources Mississippi L.L.C. (Del - 83109),,,INT,,,MS,GREENE,,2026-03-23T09:37:47.898642,Enbridge,1160083009
105,"East Tennessee Natural Gas, LLC",1050059158,,0059158,59158,,SEVIER COUNTY UTILITY DISTRICT,,,LDC,,,TN,SEVIER,,2026-03-23T09:37:47.898642,Enbridge,1050059158
120,"Texas Eastern Transmission, LP",1200073283,,0073283,73283,,"Union Petroleum, LTD (Line 16LL) - Brazoria Co., TX",,,WHD,,STX,TX,SAN PATRICIO,,2026-03-23T09:37:47.898642,Enbridge,1200073283
105,"East Tennessee Natural Gas, LLC",1050059113,,0059113,59113,,LOUDON VONORE,,,LDC,,,TN,MONROE,,2026-03-23T09:37:47.898642,Enbridge,1050059113
100,"Algonquin Gas Transmission, LLC",1000000631,,0000631,631,,"Suez Cape Ann, LNG -(ESSEX, MA)",,,LNG,,,MA,ESSEX,,2026-03-23T09:37:47.898642,Enbridge,1000000631
120,"Texas Eastern Transmission, LP",1200070552,,0070552,70552,,"TE Todhunter - Todhunter, OH",,,END,,2,OH,BUTLER,,2026-03-23T09:37:47.898642,Enbridge,1200070552
120,"Texas Eastern Transmission, LP",1200072499,,0072499,72499,,"Noram - Bald Knob - White, AR",,,INT,,1,AR,WHITE,,2026-03-23T09:37:47.898642,Enbridge,1200072499
100,"Algonquin Gas Transmission, LLC",1000000015,,0000015,15,,"Freetown (BRISTOL,MA)",,,LDC,,,MA,BRISTOL,,2026-03-23T09:37:47.898642,Enbridge,1000000015
120,"Texas Eastern Transmission, LP",1200072307,,0072307,72307,,"Jeems Bayou - #1 Calhoun /  Desoto Psh., LA",,,WHD,,ETX,LA,DE SOTO,,2026-03-23T09:37:47.898642,Enbridge,1200072307
120,"Texas Eastern Transmission, LP",1200073282,,0073282,73282,,"Sonerra Resources - Mountain West, Nacog. Co., TX (REC)",,,WHD,,ETX,TX,NACOGDOCHES,,2026-03-23T09:37:47.898642,Enbridge,1200073282
120,"Texas Eastern Transmission, LP",1200073971,,0073971,73971,,Transco Woodbridge Lateral (Pierson),,,INT,,3,NJ,MIDDLESEX,,2026-03-23T09:37:47.898642,Enbridge,1200073971
121,Tres Palacios Gas Storage LLC,1210045301,,0045301,45301,,TEXAS EASTERN (TPGS1120B),,,INT,,,TX,MATAGORDA,,2026-03-23T09:37:47.898642,Enbridge,1210045301
116,"Southeast Supply Header, LLC",1160083005,,0083005,83005,,Texas Eastern Receipt,,,INT,,,MS,COPIAH,,2026-03-23T09:37:47.898642,Enbridge,1160083005
105,"East Tennessee Natural Gas, LLC",1050059119,,0059119,59119,,UCG GLADE SPRINGS,,,LDC,,,VA,WASHINGTON,,2026-03-23T09:37:47.898642,Enbridge,1050059119
105,"East Tennessee Natural Gas, LLC",1050059233,,0059233,59233,,Wacker Chemie,,,END,,,TN,BRADLEY,,2026-03-23T09:37:47.898642,Enbridge,1050059233
120,"Texas Eastern Transmission, LP",1200070441,,0070441,70441,,"Grayville, IL",,,LDC,,1,IL,WHITE,,2026-03-23T09:37:47.898642,Enbridge,1200070441
120,"Texas Eastern Transmission, LP",1200071217,,0071217,71217,,"TE - LBI Instrument Gas - Greensburg, PA",,,PLT,,2,PA,WESTMORELAND,,2026-03-23T09:37:47.898642,Enbridge,1200071217
120,"Texas Eastern Transmission, LP",1200073904,,0073904,73904,,Southern Natural Gas Kosciusko Reversal,,,INT,,1,MS,ATTALA,,2026-03-23T09:37:47.898642,Enbridge,1200073904
100,"Algonquin Gas Transmission, LLC",1000000202,,0000202,202,,"Ramapo (ROCKLAND,NY)",,,INT,,,NY,ROCKLAND,,2026-03-23T09:37:47.898642,Enbridge,1000000202
120,"Texas Eastern Transmission, LP",1200074200,,0074200,74200,,"Momentum Kensington / Highway 644, Columbiana Co., OH",,,WHD,,2,OH,COLUMBIANA,,2026-03-23T09:37:47.898642,Enbridge,1200074200
120,"Texas Eastern Transmission, LP",1200070065,,0070065,70065,,"Texas Gas Transmission - Lisbon, LA  (Delivery)",,,INT,,ETX,LA,CLAIBORNE,,2026-03-23T09:37:47.898642,Enbridge,1200070065
120,"Texas Eastern Transmission, LP",1200074903,,0074903,74903,,"PEPL-Gas City Delivery/Route 26, Grant co., IN",,,INT,,2,IN,GRANT,,2026-03-23T09:37:47.898642,Enbridge,1200074903
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4S51,,00N4S51,N4S51,,(VEC) CASSOPOLIS,,,STA,,M2,MI,CASS,,2026-03-23T09:37:47.898642,Enbridge,11500N4S51
100,"Algonquin Gas Transmission, LLC",1000080016,,0080016,80016,,LATERAL Z SYSTEM,,,STA,,,CT,WINDHAM,,2026-03-23T09:37:47.898642,Enbridge,1000080016
105,"East Tennessee Natural Gas, LLC",1050059213,,0059213,59213,,MARION,,,LDC,,,VA,SMYTH,,2026-03-23T09:37:47.898642,Enbridge,1050059213
120,"Texas Eastern Transmission, LP",1200070397,,0070397,70397,,"Smyrna, TN",,,LDC,,1,TN,RUTHERFORD,,2026-03-23T09:37:47.898642,Enbridge,1200070397
116,"Southeast Supply Header, LLC",1160083003,,0083003,83003,,Gulf South - Delhi,,,INT,,,LA,RICHLAND,,2026-03-23T09:37:47.898642,Enbridge,1160083003
100,"Algonquin Gas Transmission, LLC",1000000032,,0000032,32,,"National Grid-WALTHAM (MIDDLESEX,MA)",,,LDC,,,MA,MIDDLESEX,,2026-03-23T09:37:47.898642,Enbridge,1000000032
105,"East Tennessee Natural Gas, LLC",1050059243,,0059243,59243,,"Appalachian Natural Gas/AEP Clinch River-Rusian Rd.-Russell Co., V",,,END,,,VA,RUSSELL,,2026-03-23T09:37:47.898642,Enbridge,1050059243
105,"East Tennessee Natural Gas, LLC",1050059121,,0059121,59121,,UCG CHILHOWIE,,,LDC,,,VA,SMYTH,,2026-03-23T09:37:47.898642,Enbridge,1050059121
120,"Texas Eastern Transmission, LP",1200073883,,0073883,73883,,"Centerpoint Energy/IP Orange Mill-Owens Illinois Rd-Orange Co.,TX",,,INT,,WLA,TX,ORANGE,,2026-03-23T09:37:47.898642,Enbridge,1200073883
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4458,,00N4458,N4458,,(DTE) CONSUMERS NORTHVILLE - POOL RECEIPT,,,STA,,M1,MI,WAYNE,,2026-03-23T09:37:47.898642,Enbridge,11500N4458
100,"Algonquin Gas Transmission, LLC",1000099857,,0099857,99857,,EAST BRAINTREE CUSTODY TRANSFER POINT,,,STA,,,MA,NORFOLK,,2026-03-23T09:37:47.898642,Enbridge,1000099857
120,"Texas Eastern Transmission, LP",1200071425,,0071425,71425,,"Morganza, LA",,,LDC,,ELA,LA,POINTE COUPEE,,2026-03-23T09:37:47.898642,Enbridge,1200071425
100,"Algonquin Gas Transmission, LLC",1000000025,,0000025,25,,"Hopedale (NORFOLK,MA)",,,LDC,,,MA,NORFOLK,,2026-03-23T09:37:47.898642,Enbridge,1000000025
120,"Texas Eastern Transmission, LP",1200070077,,0070077,70077,,"Columbia Gas - Hooker, OH",,,INT,,2,OH,FAIRFIELD,,2026-03-23T09:37:47.898642,Enbridge,1200070077
100,"Algonquin Gas Transmission, LLC",1000099815,,0099815,99815,,PHELPS DODGE LATERAL POINT,,,STA,,,CT,NEW LONDON,,2026-03-23T09:37:47.898642,Enbridge,1000099815
120,"Texas Eastern Transmission, LP",1200070095,,0070095,70095,,"Nat Gas - Caldwell, OH",,,LDC,,2,OH,NOBLE,,2026-03-23T09:37:47.898642,Enbridge,1200070095
105,"East Tennessee Natural Gas, LLC",1050059029,,0059029,59029,,COOKEVILLE,,,LDC,,,TN,PUTNAM,,2026-03-23T09:37:47.898642,Enbridge,1050059029
120,"Texas Eastern Transmission, LP",1200079153,,0079153,79153,,HEAD OF HOT SPRING LATERAL,,,STA,,ETX,AR,HOT SPRING,,2026-03-23T09:37:47.898642,Enbridge,1200079153
120,"Texas Eastern Transmission, LP",1200079144,,0079144,79144,,PHILADELPHIA LATERAL,,,STA,,3,PA,CHESTER,,2026-03-23T09:37:47.898642,Enbridge,1200079144
